,iteration,movies,zstat
0,0.0,"['bedtime.mp4', 'forest.mp4', 'pingu.mp4', 'moana.mp4', 'ratatouille.mp4', 'bathsong.mp4', 'up_kevin_social.mp4', 'beachsong.mp4']",0.9036713853037379
1,1.0,"['bedtime.mp4', 'pingu.mp4', 'kids_kitchen.mp4', 'ratatouille.mp4', 'real_cars.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'beachsong.mp4']",1.0935484661818682
2,2.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'ratatouille.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'up_kevin_social.mp4']",1.074088555897827
3,3.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'pingu.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'new_orleans.mp4', 'up_kevin_social.mp4']",1.1241620248543953
4,4.0,"['rio_jungle_jig.mp4', 'pingu.mp4', 'moana.mp4', 'ratatouille.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'beachsong.mp4']",0.9009276567217421
5,5.0,"['rio_jungle_jig.mp4', 'forest.mp4', 'ratatouille.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'up_kevin_social.mp4', 'beachsong.mp4']",1.0982179780441348
6,6.0,"['rio_jungle_jig.mp4', 'kids_kitchen.mp4', 'ratatouille.mp4', 'real_cars.mp4', 'bathsong.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'beachsong.mp4']",0.9738975477782962
7,7.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'moana.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'up_kevin_social.mp4', 'beachsong.mp4']",1.1797335824723107
8,8.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'pingu.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'up_kevin_social.mp4', 'beachsong.mp4']",1.2047496424375344
9,9.0,"['bedtime.mp4', 'pingu.mp4', 'kids_kitchen.mp4', 'ratatouille.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'up_kevin_social.mp4', 'beachsong.mp4']",0.9622913761745744
10,10.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'pingu.mp4', 'moana.mp4', 'minions_supermarket.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'up_kevin_social.mp4']",1.1327926850580816
11,11.0,"['rio_jungle_jig.mp4', 'forest.mp4', 'moana.mp4', 'minions_supermarket.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'up_kevin_social.mp4', 'beachsong.mp4']",0.8726429737631597
12,12.0,"['pingu.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'bathsong.mp4', 'up_kevin_nonsocial.mp4', 'up_kevin_social.mp4', 'beachsong.mp4']",1.0478722764161932
13,13.0,"['rio_jungle_jig.mp4', 'ratatouille.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'up_kevin_social.mp4', 'beachsong.mp4']",1.181211723475268
14,14.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'kids_kitchen.mp4', 'ratatouille.mp4', 'real_cars.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'up_kevin_social.mp4']",0.925203563246623
15,15.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'ratatouille.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'up_kevin_social.mp4']",1.001216221198446
16,16.0,"['rio_jungle_jig.mp4', 'pingu.mp4', 'kids_kitchen.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'bathsong.mp4', 'up_kevin_social.mp4']",1.2148312329601212
17,17.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'forest.mp4', 'pingu.mp4', 'ratatouille.mp4', 'real_cars.mp4', 'up_kevin_nonsocial.mp4', 'up_kevin_social.mp4']",0.7610129126463874
18,18.0,"['bedtime.mp4', 'pingu.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'new_orleans.mp4', 'our_planet.mp4', 'up_kevin_social.mp4']",0.9944882031555224
19,19.0,"['bedtime.mp4', 'kids_kitchen.mp4', 'ratatouille.mp4', 'real_cars.mp4', 'up_kevin_nonsocial.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'beachsong.mp4']",1.0854060974890956
20,20.0,"['rio_jungle_jig.mp4', 'pingu.mp4', 'kids_kitchen.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'beachsong.mp4']",0.8188815661041078
21,21.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'forest.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'up_kevin_social.mp4', 'beachsong.mp4']",0.8988434950622012
