,iteration,movies,zstat
0,0.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'forest.mp4', 'pingu.mp4', 'kids_kitchen.mp4', 'moana.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'beachsong.mp4']",15.398982324632122
1,1.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'forest.mp4', 'pingu.mp4', 'kids_kitchen.mp4', 'moana.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'beachsong.mp4']",14.15167329712693
2,2.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'forest.mp4', 'pingu.mp4', 'kids_kitchen.mp4', 'moana.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'beachsong.mp4']",12.52128506047292
3,3.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'forest.mp4', 'pingu.mp4', 'kids_kitchen.mp4', 'moana.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'beachsong.mp4']",12.118075973120467
4,4.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'forest.mp4', 'pingu.mp4', 'kids_kitchen.mp4', 'moana.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'beachsong.mp4']",13.538351254925077
5,5.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'forest.mp4', 'pingu.mp4', 'kids_kitchen.mp4', 'moana.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'beachsong.mp4']",14.24756822421317
6,6.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'forest.mp4', 'pingu.mp4', 'kids_kitchen.mp4', 'moana.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'beachsong.mp4']",13.933497211484667
7,7.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'forest.mp4', 'pingu.mp4', 'kids_kitchen.mp4', 'moana.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'beachsong.mp4']",15.271925295815148
8,8.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'forest.mp4', 'pingu.mp4', 'kids_kitchen.mp4', 'moana.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'beachsong.mp4']",13.33849490860416
9,9.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'forest.mp4', 'pingu.mp4', 'kids_kitchen.mp4', 'moana.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'beachsong.mp4']",12.645278534769137
10,10.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'forest.mp4', 'pingu.mp4', 'kids_kitchen.mp4', 'moana.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'beachsong.mp4']",12.093455282680571
